Date,USCPI,MXCPI,MXNUSD,MXREER,SR28,SR464,SR465,SR1501,SR1503,MXREER2
11/1/1970,39.6,0.012568,0.0125,,,,,,,
12/1/1970,39.8,0.012674,0.0125,,,,,,,
1/1/1971,39.9,0.012799,0.0125,,,,,,,
2/1/1971,39.9,0.012852,0.0125,,,,,,,
3/1/1971,40,0.012901,0.0125,,,,,,,
4/1/1971,40.1,0.012967,0.0125,,,,,,,
5/1/1971,40.3,0.012994,0.0125,,,,,,,
6/1/1971,40.5,0.013053,0.0125,,,,,,,
7/1/1971,40.6,0.013043,0.0125,,,,,,,
8/1/1971,40.7,0.013162,0.0125,,,,,,,
9/1/1971,40.8,0.013205,0.0125,,,,,,,
10/1/1971,40.9,0.013218,0.0125,,,,,,,
11/1/1971,41,0.01324,0.0125,,,,,,,
12/1/1971,41.1,0.013303,0.0125,,,,,,,
1/1/1972,41.2,0.013362,0.0125,,,,,,,
2/1/1972,41.4,0.013403,0.0125,,,,,,,
3/1/1972,41.4,0.013476,0.0125,,,,,,,
4/1/1972,41.5,0.013561,0.0125,,,,,,,
5/1/1972,41.6,0.013588,0.0125,,,,,,,
6/1/1972,41.7,0.013689,0.0125,,,,,,,
7/1/1972,41.8,0.01374,0.0125,,,,,,,
8/1/1972,41.9,0.013831,0.0125,,,,,,,
9/1/1972,42.1,0.013894,0.0125,,,,,,,
10/1/1972,42.2,0.013904,0.0125,,,,,,,
11/1/1972,42.4,0.013994,0.0125,,,,,,,
12/1/1972,42.5,0.014042,0.0125,,,,,,,
1/1/1973,42.7,0.014246,0.0125,,,,,,,
2/1/1973,43,0.014363,0.0125,,,,,,,
3/1/1973,43.4,0.01449,0.0125,,,,,,,
4/1/1973,43.7,0.014719,0.0125,,,,,,,
5/1/1973,43.9,0.014876,0.0125,,,,,,,
6/1/1973,44.2,0.014998,0.0125,,,,,,,
7/1/1973,44.2,0.015382,0.0125,,,,,,,
8/1/1973,45,0.015629,0.0125,,,,,,,
9/1/1973,45.2,0.016001,0.0125,,,,,,,
10/1/1973,45.6,0.016206,0.0125,,,,,,,
11/1/1973,45.9,0.016406,0.0125,,,,,,,
12/1/1973,46.3,0.017043,0.0125,,,,,,,
1/1/1974,46.8,0.017653,0.0125,,,,,,,
2/1/1974,47.3,0.018052,0.0125,,,,,,,
3/1/1974,47.8,0.018191,0.0125,,,,,,,
4/1/1974,48.1,0.018438,0.0125,,,,,,,
5/1/1974,48.6,0.018583,0.0125,,,,,,,
6/1/1974,49,0.018766,0.0125,,,,,,,
7/1/1974,49.3,0.019038,0.0125,,,,,,,
8/1/1974,49.9,0.019239,0.0125,,,,,,,
9/1/1974,50.6,0.019457,0.0125,,,,,,,
10/1/1974,51,0.019843,0.0125,,,,,,,
11/1/1974,51.5,0.020394,0.0125,,,,,,,
12/1/1974,51.9,0.020553,0.0125,,,,,,,
1/1/1975,52.3,0.020816,0.0125,,,,,,,
2/1/1975,52.6,0.020931,0.0125,,,,,,,
3/1/1975,52.8,0.021063,0.0125,,,,,,,
4/1/1975,53,0.021241,0.0125,,,,,,,
5/1/1975,53.1,0.021525,0.0125,,,,,,,
6/1/1975,53.5,0.021891,0.0125,,,,,,,
7/1/1975,54,0.022066,0.0125,,,,,,,
8/1/1975,54.2,0.022257,0.0125,,,,,,,
9/1/1975,54.6,0.022419,0.0125,,,,,,,
10/1/1975,54.9,0.022534,0.0125,,,,,,,
11/1/1975,55.3,0.022692,0.0125,,,,,,,
12/1/1975,55.6,0.022877,0.0125,,,,,,,
1/1/1976,55.8,0.023319,0.0125,,,,,,,
2/1/1976,55.9,0.023755,0.0125,,,,,,,
3/1/1976,56,0.023988,0.0125,,,,,,,
4/1/1976,56.1,0.024156,0.0125,,,,,,,
5/1/1976,56.4,0.024325,0.0125,,,,,,,
6/1/1976,56.7,0.024423,0.0125,,,,,,,
7/1/1976,57,0.024629,0.0125,,,,,,,
8/1/1976,57.3,0.024865,0.0125,,,,,,,
9/1/1976,57.6,0.025713,0.0194,,,,,,,
10/1/1976,57.9,0.027161,0.0208,,,,,,,
11/1/1976,58.1,0.028388,0.0243,,,,,,,
12/1/1976,58.4,0.0291,0.0203,,,,,,,
1/1/1977,58.7,0.030027,0.0209,,,,,,,
2/1/1977,59.3,0.03069,0.0225,,,,,,,
3/1/1977,59.6,0.031225,0.0226,,,,,,,
4/1/1977,60,0.031697,0.0226,,,,,,,
5/1/1977,60.2,0.031976,0.0227,,,,,,,
6/1/1977,60.5,0.032368,0.0228,,,,,,,
7/1/1977,60.8,0.032734,0.0229,,,,,,,
8/1/1977,61.1,0.033405,0.0228,,,,,,,
9/1/1977,61.3,0.033998,0.0228,,,,,,,
10/1/1977,61.6,0.034258,0.0228,,,,,,,
11/1/1977,62,0.034632,0.0227,,,,,,,
12/1/1977,62.3,0.035112,0.0227,,,,,,,
1/1/1978,62.7,0.035892,0.0227,,,,,,,
2/1/1978,63,0.036408,0.0227,,,,,,,
3/1/1978,63.4,0.036787,0.0227,,,,,,,
4/1/1978,63.9,0.037196,0.0227,,,,,,,
5/1/1978,64.5,0.03756,0.0227,,,,,,,
6/1/1978,65,0.038077,0.0227,,,,,,,
7/1/1978,65.5,0.038723,0.0227,,,,,,,
8/1/1978,65.9,0.039109,0.0227,,,,,,,
9/1/1978,66.5,0.039555,0.0227,,,,,,,
10/1/1978,67.1,0.040034,0.0227,,,,,,,
11/1/1978,67.5,0.040446,0.0227,,,,,,,
12/1/1978,67.9,0.040789,0.0227,,,,,,,
1/1/1979,68.5,0.042237,0.0227,,,,,,,84.628
2/1/1979,69.2,0.042845,0.0227,,,,,,,83.758
3/1/1979,69.9,0.043426,0.0227,,,,,,,82.959
4/1/1979,70.6,0.043815,0.0228,,,,,,,82.572
5/1/1979,71.4,0.044389,0.0228,,,,,,,81.867
6/1/1979,72.2,0.044881,0.0228,,,,,,,81.808
7/1/1979,73,0.045425,0.0228,,,,,,,83.207
8/1/1979,73.7,0.046112,0.0228,,,,,,,82.113
9/1/1979,74.4,0.046678,0.0228,,,,,,,81.905
10/1/1979,75.2,0.047493,0.0228,,,,,,,80.452
11/1/1979,76,0.048104,0.0227,,,,,,,79.103
12/1/1979,76.9,0.048956,0.0228,,,,,,,79.474
1/1/1980,78,0.051342,0.0228,,,,,,,77.371
2/1/1980,79,0.052529,0.0228,,,,,,,76.072
3/1/1980,80.1,0.05361,0.0228,,,,,,,73.529
4/1/1980,80.9,0.054547,0.0228,,,,,,,72.972
5/1/1980,81.7,0.055437,0.0229,,,,,,,75.043
6/1/1980,82.5,0.056536,0.0229,,,,,,,75.412
7/1/1980,82.6,0.058115,0.023,,,,,,,73.981
8/1/1980,83.2,0.059319,0.023,,,,,,,72.225
9/1/1980,83.9,0.059978,0.023,,,,,,,72.659
10/1/1980,84.7,0.060886,0.023,,,,,,,72.205
11/1/1980,85.6,0.061942,0.0231,,,,,,,70.480
12/1/1980,86.4,0.063567,0.0232,,,,,,,68.796
1/1/1981,87.2,0.065615,0.0233,,,,,,,67.965
2/1/1981,88,0.067227,0.0235,,,,,,,65.454
3/1/1981,88.6,0.068665,0.0236,,,,,,,64.891
4/1/1981,89.1,0.070213,0.0239,,,,,,,63.654
5/1/1981,89.7,0.071275,0.0241,,,,,,,61.921
6/1/1981,90.5,0.072271,0.0243,,,,,,,60.936
7/1/1981,91.5,0.073544,0.0245,,,,,,,59.827
8/1/1981,92.2,0.07506,0.0247,,,,,,,58.564
9/1/1981,93.1,0.076456,0.025,,,,,,,59.995
10/1/1981,93.4,0.078153,0.0253,,,,,,,60.206
11/1/1981,93.8,0.079657,0.0256,,,,,,,60.712
12/1/1981,94.1,0.081801,0.026,,,,,,,60.103
1/1/1982,94.4,0.085866,0.0264,,,,,,,57.890
2/1/1982,94.7,0.08924,0.0322,,,,,,,66.837
3/1/1982,94.7,0.092499,0.0455,,,,,,,90.410
4/1/1982,95,0.097512,0.0457,,,,,,,86.011
5/1/1982,95.9,0.102993,0.0465,,,,,,,85.041
6/1/1982,97,0.107954,0.0473,,,,,,,80.472
7/1/1982,97.5,0.113517,0.0482,,,,,,,77.247
8/1/1982,97.7,0.126256,0.0695,,,,,,,100.041
9/1/1982,97.7,0.132995,0.07,,,,,,,95.532
10/1/1982,98.1,0.13989,0.07,,,,,,,90.096
11/1/1982,98,0.146963,0.07,,,,,,,85.621
12/1/1982,97.7,0.162656,0.0805,,,,,,,91.702
1/1/1983,97.9,0.180355,0.0966,,,,,,,100.637
2/1/1983,98,0.190034,0.1024,,,,,,,100.550
3/1/1983,98.1,0.199232,0.1062,,,,,,,99.329
4/1/1983,98.8,0.211846,0.1102,,,,,,,97.032
5/1/1983,99.2,0.221034,0.1142,,,,,,,97.026
6/1/1983,99.4,0.229404,0.1181,,,,,,,95.566
7/1/1983,99.8,0.240746,0.1221,,,,,,,93.736
8/1/1983,100.1,0.250091,0.1261,,,,,,,92.066
9/1/1983,100.4,0.257787,0.1301,,,,,,,92.824
10/1/1983,100.8,0.266341,0.1341,,,,,,,94.254
11/1/1983,101.1,0.281983,0.138,,,,,,,90.693
12/1/1983,101.4,0.294047,0.142,,,,,,,88.838
1/1/1984,102.1,0.312728,0.146,,,,,,,85.763
2/1/1984,102.6,0.329232,0.1499,,,,,,,85.067
3/1/1984,102.9,0.343304,0.1538,,,,,,,85.694
4/1/1984,103.3,0.358156,0.1578,,,,,,,84.118
5/1/1984,103.5,0.370032,0.1617,,,,,,,82.214
6/1/1984,103.7,0.383423,0.1657,,,,,,,81.296
7/1/1984,104.1,0.395993,0.1697,,,,,,,78.817
8/1/1984,104.4,0.407249,0.1737,,,,,,,78.178
9/1/1984,104.7,0.41938,0.1777,,,,,,,76.537
10/1/1984,105.1,0.434034,0.1816,,,,,,,75.278
11/1/1984,105.3,0.448929,0.1856,,,,,,,75.366
12/1/1984,105.5,0.467996,0.19,,,,,,,72.826
1/1/1985,105.7,0.502711,0.1953,,,,,,,68.882
2/1/1985,106.3,0.523596,0.2003,,,,,,,66.802
3/1/1985,106.8,0.543885,0.2058,,,,,,,66.231
4/1/1985,107,0.560621,0.2122,,,,,,,69.070
5/1/1985,107.2,0.573902,0.2186,,,,,,,69.460
6/1/1985,107.5,0.588276,0.225,,,,,,,70.528
7/1/1985,107.7,0.608763,0.2418,,,,,,,75.191
8/1/1985,107.9,0.635377,0.2853,,,,,,,86.307
9/1/1985,108.1,0.660752,0.2972,,,,,,,85.986
10/1/1985,108.5,0.685852,0.312,,,,,,,91.256
11/1/1985,109,0.717495,0.3289,,,,,,,93.597
12/1/1985,109.5,0.76634,0.3549,,,,,,,95.643
1/1/1986,109.9,0.834092,0.3858,,,,,,,96.971
2/1/1986,109.7,0.871174,0.418,,,,,,,103.721
3/1/1986,109.1,0.911667,0.4565,,,,,,,110.140
4/1/1986,108.7,0.959263,0.4873,,,,,,,112.041
5/1/1986,109,1.01257,0.5175,,,,,,,114.836
6/1/1986,109.4,1.077567,0.5537,,,,,,,115.146
7/1/1986,109.5,1.131333,0.5989,,,,,,,121.349
8/1/1986,109.6,1.221531,0.6608,,,,,,,126.296
9/1/1986,110,1.294812,0.7202,,,,,,,130.769
10/1/1986,110.2,1.368824,0.7761,,,,,,,133.835
11/1/1986,110.4,1.461304,0.8306,,,,,,,132.682
12/1/1986,110.8,1.576735,0.8898,,,,,,,132.716
1/1/1987,111.4,1.704401,0.9508,,,,,,,136.168
2/1/1987,111.8,1.827386,1.017,,,,,,,137.401
3/1/1987,112.2,1.948153,1.0877,,,,,,,139.092
4/1/1987,112.7,2.118606,1.1569,,,,,,,139.294
5/1/1987,113,2.278325,1.2306,,,,,,,139.273
6/1/1987,113.5,2.443146,1.3113,,,,,,,137.139
7/1/1987,113.8,2.641022,1.3844,,,,,,,132.468
8/1/1987,114.3,2.856872,1.4542,,,,,,,129.270
9/1/1987,114.7,3.045081,1.5291,,,,,,,130.321
10/1/1987,115,3.298845,1.6053,,,,,,,126.902
11/1/1987,115.4,3.560511,1.6979,,,,,,,129.021
12/1/1987,115.6,4.086392,2.0074,,,,,,,135.829
1/1/1988,116,4.718246,2.2124,,,,,,,129.566
2/1/1988,116.2,5.111783,2.2479,,,,,,,120.267
3/1/1988,116.5,5.373547,2.2809,,,,,,,117.731
4/1/1988,117.2,5.538941,2.281,,,,,,,115.638
5/1/1988,117.5,5.646109,2.281,,,,,,,113.359
6/1/1988,118,5.761292,2.281,,,,,,,109.454
7/1/1988,118.5,5.857457,2.281,,,,,,,105.023
8/1/1988,119,5.911343,2.281,,,,,,,103.554
9/1/1988,119.5,5.945139,2.281,,,,,,,103.571
10/1/1988,119.9,5.990486,2.281,,,,,,,105.166
11/1/1988,120.3,6.070654,2.281,,,,,,,106.560
12/1/1988,120.7,6.197316,2.281,,,,,,,104.599
1/1/1989,121.2,6.349024,2.2954,,,,,,,101.257
2/1/1989,121.6,6.435184,2.3249,,,,,,,101.036
3/1/1989,122.2,6.504945,2.3547,,,,,,,100.941
4/1/1989,123.1,6.602224,2.3851,,,,,,,101.357
5/1/1989,123.7,6.693099,2.4155,,,,,,,99.127
6/1/1989,124.1,6.774385,2.4459,,,,,,,97.815
7/1/1989,124.5,6.842148,2.4765,,,,,,,100.445
8/1/1989,124.5,6.907333,2.5074,,,,,,,100.104
9/1/1989,124.8,6.973393,2.538,,,,,,,99.612
10/1/1989,125.4,7.076525,2.5685,,,,,,,101.647
11/1/1989,125.9,7.175855,2.5991,,,,,,,101.844
12/1/1989,126.3,7.41803,2.6298,,,,,,,101.398
1/1/1990,127.5,7.776037,2.6604,99.588,99.588,95.8923,100.8826,94.5894,90.1217,99.588
2/1/1990,128,7.95212,2.69,99.1407,99.1407,96.8581,101.2055,95.6425,92.1625,99.141
3/1/1990,128.6,8.09231,2.7195,97.9166,97.9166,97.959,102.957,96.6892,93.7872,97.917
4/1/1990,128.9,8.215472,2.7502,98.1292,98.1292,98.7693,103.1826,97.7804,95.2146,98.129
5/1/1990,129.1,8.358838,2.7804,99.1225,99.1225,99.2782,102.0221,98.8541,96.8762,99.123
6/1/1990,129.9,8.542939,2.8074,97.8908,97.8908,99.6653,102.4591,99.8141,99.0099,97.891
7/1/1990,130.5,8.698735,2.8317,98.7806,98.7806,99.9743,100.8925,100.6805,100.8155,98.781
8/1/1990,131.6,8.84695,2.8565,100.5097,100.5097,100.8062,99.168,101.5612,102.5333,100.510
9/1/1990,132.5,8.973061,2.881,101.6499,101.6499,101.7551,98.4245,102.4319,103.9948,101.650
10/1/1990,133.4,9.10206,2.9054,104.2061,104.2061,102.6528,96.293,103.2991,105.4899,104.206
11/1/1990,133.7,9.343723,2.9278,103.3488,103.3488,103.0691,95.6964,104.0959,108.2907,103.349
12/1/1990,134.2,9.638214,2.9409,99.7171,99.7171,103.3203,96.8168,104.5616,111.7037,99.717
1/1/1991,134.7,9.88388,2.9532,97.9159,97.9159,104.2457,97.414,104.9979,114.5509,97.916
2/1/1991,134.8,10.056425,2.965,97.8073,97.8073,104.9456,96.878,105.4182,116.5507,97.807
3/1/1991,134.8,10.19984,2.9769,93.5347,93.5347,105.4655,100.7765,105.8416,118.2128,93.535
4/1/1991,135.1,10.306688,2.989,91.4418,91.4418,106.2659,103.2065,106.2704,119.4511,91.442
5/1/1991,135.6,10.407442,3.0012,90.8643,90.8643,106.8927,103.886,106.7045,120.6188,90.864
6/1/1991,136,10.516648,3.0134,88.8185,88.8185,107.2866,105.9919,107.1393,121.8845,88.819
7/1/1991,136.2,10.609584,3.0256,88.4219,88.4219,107.6456,106.3165,107.5713,122.9616,88.422
8/1/1991,136.6,10.683423,3.038,89.2298,89.2298,108.1531,105.5498,108.0133,123.8174,89.230
9/1/1991,137,10.78985,3.0502,90.5193,90.5193,108.7319,103.9871,108.4481,125.0508,90.519
10/1/1991,137.2,10.915343,3.0624,90.6981,90.6981,109.4521,103.6816,108.8797,126.5052,90.698
11/1/1991,137.8,11.186374,3.0698,90.203,90.203,109.9385,102.4237,109.145,129.6464,90.203
12/1/1991,138.2,11.44968,3.07,89.4401,89.4401,110.1573,101.1292,109.1524,132.698,89.440
1/1/1992,138.3,11.657778,3.0685,88.3777,88.3777,110.735,100.9958,109.097,135.1098,88.378
2/1/1992,138.6,11.7959,3.0636,86.2608,86.2608,111.3663,102.6815,108.9256,136.7106,86.261
3/1/1992,139.1,11.915948,3.0664,84.4599,84.4599,112.1558,104.6459,109.0223,138.1019,84.460
4/1/1992,139.4,12.022171,3.068,84.4496,84.4496,112.9028,104.4794,109.081,139.333,84.450
5/1/1992,139.7,12.101438,3.098,85.8513,85.8513,113.1949,103.3656,110.1455,140.2517,85.851
6/1/1992,140.1,12.183345,3.1185,87.3854,87.3854,113.5663,101.8687,110.8768,141.201,87.385
7/1/1992,140.5,12.260272,3.1165,88.6282,88.6282,113.6402,99.8109,110.806,142.0925,88.628
8/1/1992,140.8,12.335592,3.0913,88.2803,88.2803,114.0365,99.1316,109.9076,142.9655,88.280
9/1/1992,141.1,12.442897,3.0862,87.458,87.458,114.6872,99.6023,109.7284,144.2091,87.458
10/1/1992,141.7,12.532494,3.1185,86.2347,86.2347,115.0974,101.7052,110.8772,145.2475,86.235
11/1/1992,142.1,12.63662,3.1198,83.0397,83.0397,115.3755,105.0449,110.9205,146.4543,83.040
12/1/1992,142.3,12.816553,3.1182,81.6362,81.6362,115.6187,105.5186,110.8644,148.5397,81.636
1/1/1993,142.8,12.97732,3.11,79.9239,79.9239,116.3545,106.8397,110.5739,150.4029,79.924
2/1/1993,143.1,13.083345,3.0989,78.937,78.937,117.0207,107.5281,110.1792,151.6317,78.937
3/1/1993,143.3,13.159594,3.1083,75.0528,75.0528,117.7192,113.452,110.5134,152.5154,75.053
4/1/1993,143.8,13.23548,3.0955,73.4863,73.4863,118.5045,115.497,110.0583,153.3949,73.486
5/1/1993,144.2,13.311137,3.1227,74.1314,74.1314,118.9265,115.2505,111.0254,154.2717,74.131
6/1/1993,144.3,13.385797,3.1213,73.3886,73.3886,119.2175,115.9989,110.9756,155.137,73.389
7/1/1993,144.5,13.450123,3.1236,72.055,72.055,119.5242,117.9701,111.0574,155.8825,72.055
8/1/1993,144.8,13.522112,3.1126,71.8167,71.8167,119.9943,117.7781,110.6663,156.7169,71.817
9/1/1993,145,13.622261,3.1127,72.3752,72.3752,120.5475,116.5488,110.6699,157.8775,72.375
10/1/1993,145.6,13.677973,3.1142,71.6809,71.6809,121.0261,117.7203,110.7232,158.5232,71.681
11/1/1993,146,13.738302,3.1553,71.431,71.431,121.2359,119.3722,112.1845,159.2224,71.431
12/1/1993,146.3,13.843055,3.1077,69.6727,69.6727,121.6668,120.0515,110.4921,160.4365,69.673
1/1/1994,146.3,13.950375,3.1075,68.3142,68.3142,122.313,122.1344,110.485,161.6803,68.314
2/1/1994,146.7,14.022124,3.1115,68.8684,68.8684,123.0042,121.3687,110.6272,162.5118,68.868
3/1/1994,147.1,14.094225,3.2841,73.2466,73.2466,123.72,120.5254,116.7639,163.3474,73.247
4/1/1994,147.2,14.163251,3.3536,74.6595,74.6595,124.4548,120.872,119.2349,164.1474,74.660
5/1/1994,147.5,14.231682,3.312,74.1242,74.1242,124.9429,120.1259,117.7558,164.9405,74.124
6/1/1994,147.9,14.302895,3.3607,75.5373,75.5373,125.3053,119.3616,119.4873,165.7659,75.537
7/1/1994,148.4,14.366327,3.4009,77.6318,77.6318,125.6369,117.3213,120.9166,166.501,77.632
8/1/1994,149,14.433287,3.3821,77.0657,77.0657,126.3305,117.6303,120.2482,167.2771,77.066
9/1/1994,149.3,14.535937,3.3998,77.8151,77.8151,127.0338,116.9276,120.8775,168.4667,77.815
10/1/1994,149.4,14.612245,3.4158,78.7498,78.7498,127.5784,115.9723,121.4464,169.3511,78.750
11/1/1994,149.8,14.690361,3.4426,78.6637,78.6637,127.8408,116.6273,122.3992,170.2565,78.664
12/1/1994,150.1,14.819204,3.9308,88.0884,88.0884,128.1472,118.1673,139.7569,171.7497,88.088
1/1/1995,150.5,15.376991,5.5133,120.6125,120.6125,128.9787,117.4132,196.0215,178.2143,120.613
2/1/1995,150.9,16.028707,5.6854,120.75,120.75,129.7417,116.7094,202.1404,185.7675,120.750
3/1/1995,151.2,16.973617,6.7019,138.4297,138.4297,130.4495,113.943,238.2814,196.7187,138.430
4/1/1995,151.8,18.326133,6.2996,123.5494,123.5494,131.2623,111.8387,223.9779,212.3939,123.549
5/1/1995,152.1,19.09209,5.9627,112.2471,112.2471,131.9666,112.4423,211.9996,221.2711,112.247
6/1/1995,152.4,19.698024,6.2232,114.1509,114.1509,132.2274,112.0687,221.2615,228.2936,114.151
7/1/1995,152.6,20.099588,6.1394,110.2455,110.2455,132.2212,112.1838,218.2821,232.9476,110.246
8/1/1995,152.9,20.432981,6.1909,107.2577,107.2577,132.6977,114.791,220.1131,236.8116,107.258
9/1/1995,153.1,20.855643,6.3025,105.9845,105.9845,133.4134,116.4924,224.081,241.7101,105.985
10/1/1995,153.5,21.284762,6.6911,111.2667,111.2667,133.7027,115.6791,237.8974,246.6834,111.267
11/1/1995,153.7,21.809608,7.6584,124.2378,124.2378,133.9205,115.9137,272.2891,252.7662,124.238
12/1/1995,153.9,22.520167,7.6597,119.7625,119.7625,134.2302,116.7403,272.3353,261.0014,119.763
1/1/1996,154.7,23.329754,7.5048,112.644,112.644,134.9447,118.0125,266.8279,270.3842,112.644
2/1/1996,155,23.874262,7.5042,110.3057,110.3057,135.534,118.2704,266.8066,276.6949,110.306
3/1/1996,155.5,24.399826,7.5736,109.4024,109.4024,136.278,118.4038,269.2741,282.786,109.402
4/1/1996,156.1,25.09345,7.4713,104.7595,104.7595,137.1815,119.3958,265.6369,290.8249,104.760
5/1/1996,156.4,25.550842,7.4345,102.2257,102.2257,137.6421,119.9745,264.3285,296.1259,102.226
6/1/1996,156.7,25.966902,7.5425,101.9089,101.9089,137.7429,120.2274,268.1683,300.9479,101.909
7/1/1996,157,26.336031,7.6229,102.004,102.004,137.9031,119.8333,271.0269,305.226,102.004
8/1/1996,157.2,26.686072,7.5141,99.9454,99.9454,138.2287,119.2557,267.1586,309.2828,99.945
9/1/1996,157.7,27.112751,7.5447,98.5335,98.5335,138.8256,120.0619,268.2465,314.2279,98.534
10/1/1996,158.2,27.451168,7.6851,98.813,98.813,139.2752,120.8369,273.2384,318.15,98.813
11/1/1996,158.7,27.867083,7.9189,100.9528,100.9528,139.4869,120.2374,281.551,322.9704,100.953
12/1/1996,159.1,28.759336,7.8767,96.4706,96.4706,139.8365,121.5744,280.0506,333.3113,96.471
1/1/1997,159.4,29.498886,7.8299,92.2802,92.2802,140.3911,123.661,278.3866,341.8824,92.280
2/1/1997,159.7,29.994598,7.7926,88.4842,88.4842,140.8309,126.626,277.0605,347.6276,88.484
3/1/1997,159.8,30.367889,7.9628,89.0033,89.0033,141.272,127.4536,283.1118,351.9539,89.003
4/1/1997,159.9,30.695972,7.9037,87.4502,87.4502,142.1705,128.1885,281.0105,355.7563,87.450
5/1/1997,159.9,30.976119,7.9057,87.7243,87.7243,142.4755,126.9359,281.0816,359.0031,87.724
6/1/1997,160.2,31.250957,7.9465,87.6987,87.6987,142.6731,126.6814,282.5323,362.1884,87.699
7/1/1997,160.4,31.523211,7.8857,85.2859,85.2859,142.8218,128.2856,280.3706,365.3437,85.286
8/1/1997,160.8,31.803502,7.7843,82.3144,82.3144,143.298,130.4849,276.7654,368.5922,82.314
9/1/1997,161.2,32.199613,7.7792,81.8914,81.8914,143.8775,129.984,276.584,373.183,81.891
10/1/1997,161.5,32.456941,7.8114,82.204,82.204,144.2412,129.321,277.7289,376.1653,82.204
11/1/1997,161.7,32.820042,8.2837,85.987,85.987,144.2759,129.6873,294.5212,380.3735,85.987
12/1/1997,161.8,33.279875,8.136,81.6067,81.6067,144.5183,132.5798,289.2698,385.7028,81.607
1/1/1998,162,34.003924,8.1798,79.5093,79.5093,144.9717,134.3168,290.8342,394.0943,79.509
2/1/1998,162,34.599238,8.4932,81.8795,81.8795,145.4299,133.5164,301.9627,400.9938,81.880
3/1/1998,162,35.004533,8.5689,81.6267,81.6267,145.8451,133.9402,304.6648,405.6911,81.627
4/1/1998,162.2,35.332042,8.4996,80.4115,80.4115,146.4113,134.1336,302.2116,409.4868,80.412
5/1/1998,162.6,35.613481,8.5612,80.6206,80.6206,146.7935,134.0393,304.3804,412.7486,80.621
6/1/1998,162.8,36.03442,8.8948,81.8666,81.8666,146.8754,135.6164,316.2555,417.6271,81.867
7/1/1998,163.2,36.381878,8.904,81.0041,81.0041,146.9421,135.9535,316.5755,421.6541,81.004
8/1/1998,163.4,36.731632,9.2596,83.0837,83.0837,147.1348,136.7108,329.2186,425.7076,83.084
9/1/1998,163.5,37.327376,10.2154,93.0844,93.0844,147.6831,132.9637,363.2014,432.6121,93.084
10/1/1998,163.9,37.862269,10.1523,94.1694,94.1694,148.2161,129.2394,360.9572,438.8113,94.169
11/1/1998,164.1,38.532786,9.9874,90.4202,90.4202,148.3521,130.2271,355.0968,446.5824,90.420
12/1/1998,164.4,39.472974,9.9117,88.161,88.161,148.3956,129.4327,352.4022,457.4788,88.161
1/1/1999,164.7,40.46977,10.1104,87.8422,87.8422,148.5159,129.3476,359.47,469.0314,87.842
2/1/1999,164.7,41.013643,10.015,84.4812,84.4812,148.6921,131.6138,356.0774,475.3347,84.481
3/1/1999,164.8,41.394684,9.7694,80.6516,80.6516,149.209,133.7076,347.3424,479.7508,80.652
4/1/1999,165.9,41.774577,9.4461,77.3513,77.3513,150.1712,134.4345,335.8491,484.1537,77.351
5/1/1999,166,42.025877,9.3623,75.8972,75.8972,150.3491,135.1425,332.8715,487.0662,75.897
6/1/1999,166,42.302006,9.5418,76.3155,76.3155,150.3661,136.0999,339.2503,490.2664,76.316
7/1/1999,166.7,42.58158,9.3671,74.3559,74.3559,150.4405,136.2963,333.0403,493.5066,74.356
8/1/1999,167.1,42.821255,9.3981,75.6232,75.6232,150.8393,134.0576,334.1418,496.2843,75.623
9/1/1999,167.8,43.235018,9.3403,75.1486,75.1486,151.479,133.3545,332.0864,501.0797,75.149
10/1/1999,168.1,43.508851,9.5403,77.1639,77.1639,151.8834,132.1696,339.1987,504.2533,77.164
11/1/1999,168.4,43.895776,9.4205,74.7423,74.7423,151.9217,133.5844,334.9386,508.7377,74.742
12/1/1999,168.8,44.335516,9.4151,73.784,73.784,152.197,134.143,334.7477,513.8341,73.784
1/1/2000,169.3,44.93083,9.4793,73.3167,73.3167,152.5354,134.416,337.0298,520.7336,73.317
2/1/2000,170,45.32938,9.4456,71.3904,71.3904,153.0626,136.814,335.8316,525.3527,71.390
3/1/2000,171,45.580681,9.2959,69.9754,69.9754,153.8138,137.2815,330.5091,528.2652,69.975
4/1/2000,170.9,45.840018,9.3748,69.985,69.985,154.0867,137.8886,333.3144,531.2708,69.985
5/1/2000,171.2,46.011379,9.5081,69.261,69.261,154.3337,141.0107,338.0538,533.2568,69.261
6/1/2000,172.2,46.28392,9.7978,72.4254,72.4254,154.8162,138.5718,348.3538,536.4155,72.425
7/1/2000,172.7,46.464466,9.4688,69.336,69.336,154.9206,139.4361,336.6565,538.5079,69.336
8/1/2000,172.7,46.719785,9.2846,66.7662,66.7662,155.144,141.4137,330.1074,541.467,66.766
